mask_use,freeze_mode,lr,exp,cell_size,prob,train_mode,epoch,loss,prec,recall,acc,f1
True,False,0.0001,0,56,0.2,train,0,1.1103463172912598,0.728494623655914,0.5148176291793313,0.6115954664341761,0.6032947462154942
True,False,0.0001,0,56,0.2,valid,0,1.1368736028671265,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
True,False,0.0001,0,56,0.2,train,1,1.1201001405715942,0.7369330453563715,0.648176291793313,0.6654315605928509,0.68971093592076
True,False,0.0001,0,56,0.2,valid,1,1.2029345035552979,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
True,False,0.0001,0,56,0.2,train,2,0.8578380346298218,0.7622950819672131,0.8126899696048632,0.7471665213600698,0.786686281721221
True,False,0.0001,0,56,0.2,valid,2,1.1892824172973633,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
True,False,0.0001,0,56,0.2,train,3,0.8989256620407104,0.7669069687607277,0.8487841945288754,0.7652571926765476,0.805770964833183
True,False,0.0001,0,56,0.2,valid,3,1.3597190380096436,0.6989795918367347,0.7806267806267806,0.675,0.737550471063257
True,False,0.0001,0,56,0.2,train,4,0.889310359954834,0.7725376965030478,0.9148936170212766,0.7966434176111595,0.8377109062445642
True,False,0.0001,0,56,0.2,valid,4,1.162621021270752,0.7092391304347826,0.7435897435897436,0.6716666666666666,0.7260083449235049
True,False,0.0001,0,56,0.2,train,5,0.7368708252906799,0.7708268813874265,0.9456686930091185,0.807541412380122,0.8493431155092988
True,False,0.0001,0,56,0.2,valid,5,1.4212350845336914,0.7192982456140351,0.7008547008547008,0.665,0.7099567099567099
True,False,0.0001,0,56,0.2,train,6,0.7235651016235352,0.7722681359044995,0.9585866261398176,0.8140802092414996,0.8553992202068146
True,False,0.0001,0,56,0.2,valid,6,1.4314007759094238,0.6984924623115578,0.792022792022792,0.6783333333333333,0.7423230974632844
True,False,0.0001,0,56,0.2,train,7,0.8528660535812378,0.7680981595092025,0.9513677811550152,0.8073234524847428,0.8499660556687033
True,False,0.0001,0,56,0.2,valid,7,1.3927686214447021,0.6997455470737913,0.7834757834757835,0.6766666666666666,0.739247311827957
True,False,0.0001,0,56,0.2,train,8,0.8594765663146973,0.7746951219512195,0.9654255319148937,0.8190932868352223,0.8596075778078485
True,False,0.0001,0,56,0.2,valid,8,1.2659661769866943,0.7108108108108108,0.7492877492877493,0.675,0.7295423023578363
True,False,0.0001,0,56,0.2,train,9,0.8735091686248779,0.7713681667170039,0.9703647416413373,0.8180034873583261,0.8594985697459195
True,False,0.0001,0,56,0.2,valid,9,1.0014125108718872,0.7058823529411765,0.7521367521367521,0.6716666666666666,0.7282758620689654
True,False,0.0001,0,56,0.2,train,10,0.8372101783752441,0.7730024213075061,0.9703647416413373,0.8195292066259808,0.8605121293800538
True,False,0.0001,0,56,0.2,valid,10,1.2303720712661743,0.7089337175792507,0.7008547008547008,0.6566666666666666,0.7048710601719197
True,False,0.0001,0,56,0.2,train,11,0.763403058052063,0.7733253588516746,0.9825227963525835,0.8247602441150829,0.8654618473895582
True,False,0.0001,0,56,0.2,valid,11,1.5094921588897705,0.7366771159874608,0.6695156695156695,0.6666666666666666,0.7014925373134328
True,False,0.0001,0,56,0.2,train,12,0.713728129863739,0.7778444911438006,0.9844224924012158,0.8297733217088056,0.8690256582257253
True,False,0.0001,0,56,0.2,valid,12,1.606620192527771,0.7451612903225806,0.6581196581196581,0.6683333333333333,0.6989409984871406
True,False,0.0001,0,56,0.2,train,13,0.8596436977386475,0.7817412333736397,0.9825227963525835,0.8326068003487358,0.8707070707070708
True,False,0.0001,0,56,0.2,valid,13,1.7648532390594482,0.7381703470031545,0.6666666666666666,0.6666666666666666,0.7005988023952096
True,False,0.0001,0,56,0.2,train,14,0.7254810333251953,0.7797779777977798,0.9874620060790273,0.8328247602441151,0.8714165968147527
True,False,0.0001,0,56,0.2,valid,14,1.3415865898132324,0.752442996742671,0.6581196581196581,0.6733333333333333,0.7021276595744681
True,False,0.0001,0,56,0.2,train,15,0.6687520742416382,0.7797475961538461,0.9859422492401215,0.8321708805579773,0.8708053691275166
True,False,0.0001,0,56,0.2,valid,15,1.8817657232284546,0.755700325732899,0.6609686609686609,0.6766666666666666,0.7051671732522795
True,False,0.0001,0,56,0.2,train,16,0.6297731399536133,0.7817304793488091,0.9851823708206687,0.833696599825632,0.871743150109262
True,False,0.0001,0,56,0.2,valid,16,1.8713529109954834,0.752442996742671,0.6581196581196581,0.6733333333333333,0.7021276595744681
True,False,0.0001,0,56,0.2,train,17,0.7557197213172913,0.7799459621735214,0.9870820668693009,0.8328247602441151,0.8713734697300016
True,False,0.0001,0,56,0.2,valid,17,1.524951696395874,0.7582781456953642,0.6524216524216524,0.675,0.7013782542113324
True,False,0.0001,0,56,0.2,train,18,0.6105074286460876,0.7825434913017396,0.9912613981762918,0.8369659982563208,0.8746228628897083
True,False,0.0001,0,56,0.2,valid,18,1.6550137996673584,0.7508196721311475,0.6524216524216524,0.67,0.698170731707317
True,False,0.0001,0,56,0.2,train,19,0.7196129560470581,0.7819436112777445,0.9905015197568389,0.8360941586748039,0.8739523969158565
True,False,0.0001,0,56,0.2,valid,19,1.6805660724639893,0.756578947368421,0.6552706552706553,0.675,0.7022900763358779
True,False,0.0001,0,56,0.2,train,20,0.6738147735595703,0.7837188344848303,0.9912613981762918,0.838055797733217,0.8753564838114409
True,False,0.0001,0,56,0.2,valid,20,1.4769169092178345,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
True,False,0.0001,0,56,0.2,train,21,0.7439305782318115,0.786167321051042,0.9889817629179332,0.8393635571054926,0.8759885579673566
True,False,0.0001,0,56,0.2,valid,21,1.6486958265304565,0.7516556291390728,0.6467236467236467,0.6683333333333333,0.6952526799387442
True,False,0.0001,0,56,0.2,train,22,0.7139052748680115,0.7802690582959642,0.9916413373860182,0.8350043591979076,0.873347833361218
True,False,0.0001,0,56,0.2,valid,22,2.092601776123047,0.7541528239202658,0.6467236467236467,0.67,0.696319018404908
True,False,0.0001,0,56,0.2,train,23,0.669607400894165,0.7835393427796201,0.9874620060790273,0.8363121185701831,0.8737602958480417
True,False,0.0001,0,56,0.2,valid,23,1.4330761432647705,0.7541528239202658,0.6467236467236467,0.67,0.696319018404908
True,False,0.0001,0,56,0.2,train,24,0.6568227410316467,0.789457740078764,0.9901215805471124,0.8428509154315605,0.8784763188943198
True,False,0.0001,0,56,0.2,valid,24,2.1704585552215576,0.7491749174917491,0.6467236467236467,0.6666666666666666,0.6941896024464832
True,False,0.0001,0,56,0.2,train,25,0.5409948229789734,0.7862939585211902,0.993920972644377,0.8415431560592851,0.877999664373217
True,False,0.0001,0,56,0.2,valid,25,1.3022058010101318,0.7541528239202658,0.6467236467236467,0.67,0.696319018404908
True,False,0.0001,0,56,0.2,train,26,0.6011415719985962,0.7874134296898525,0.9935410334346505,0.8424149956408021,0.878548630942382
True,False,0.0001,0,56,0.2,valid,26,1.9557398557662964,0.7516556291390728,0.6467236467236467,0.6683333333333333,0.6952526799387442
True,False,0.0001,0,56,0.2,train,27,0.6195467710494995,0.7884557268056814,0.9912613981762918,0.8424149956408021,0.8783033159400774
True,False,0.0001,0,56,0.2,valid,27,1.8613338470458984,0.7541528239202658,0.6467236467236467,0.67,0.696319018404908
True,False,0.0001,0,56,0.2,train,28,0.6246782541275024,0.7878879180476047,0.9935410334346505,0.8428509154315605,0.8788438917828937
True,False,0.0001,0,56,0.2,valid,28,2.2190871238708496,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
True,False,0.0001,0,56,0.2,train,29,0.5922817587852478,0.7910990009082652,0.9927811550151976,0.8454664341761116,0.8805391743892165
True,False,0.0001,0,56,0.2,valid,29,2.198613166809082,0.7566666666666667,0.6467236467236467,0.6716666666666666,0.6973886328725039
True,False,0.0001,1,56,0.2,train,0,1.1677792072296143,0.7086419753086419,0.6542553191489362,0.6473408892763731,0.6803634926906361
True,False,0.0001,1,56,0.2,valid,0,1.1278314590454102,0.7653429602888087,0.603988603988604,0.66,0.6751592356687899
True,False,0.0001,1,56,0.2,train,1,1.0455117225646973,0.7432432432432432,0.6268996960486323,0.6617262423714037,0.6801319043693324
True,False,0.0001,1,56,0.2,valid,1,1.1499474048614502,0.7589928057553957,0.6011396011396012,0.655,0.6709062003179651
True,False,0.0001,1,56,0.2,train,2,1.0785903930664062,0.7561307901907357,0.6325987841945289,0.6721883173496077,0.6888705006206041
True,False,0.0001,1,56,0.2,valid,2,1.0923537015914917,0.7535211267605634,0.6096866096866097,0.655,0.674015748031496
True,False,0.0001,1,56,0.2,train,3,0.8868957757949829,0.7730693069306931,0.7416413373860182,0.7268962510897995,0.75702928058949
True,False,0.0001,1,56,0.2,valid,3,1.1071590185165405,0.7474402730375427,0.6239316239316239,0.6566666666666666,0.6801242236024845
True,False,0.0001,1,56,0.2,train,4,0.9598836898803711,0.7675597393193339,0.8054711246200608,0.7484742807323452,0.7860585836114201
True,False,0.0001,1,56,0.2,valid,4,1.1581904888153076,0.6886543535620053,0.7435897435897436,0.6533333333333333,0.715068493150685
True,False,0.0001,1,56,0.2,train,5,0.901028037071228,0.772635814889336,0.8753799392097265,0.7807323452484742,0.8208051300320628
True,False,0.0001,1,56,0.2,valid,5,1.1828099489212036,0.6971428571428572,0.6951566951566952,0.645,0.696148359486448
True,False,0.0001,1,56,0.2,train,6,0.8934779167175293,0.7678916827852998,0.9050151975683891,0.7885789014821273,0.8308336239972096
True,False,0.0001,1,56,0.2,valid,6,1.1622440814971924,0.6890547263681592,0.7891737891737892,0.6683333333333333,0.7357237715803453
True,False,0.0001,1,56,0.2,train,7,0.8847662210464478,0.7696611750077712,0.9407294832826748,0.8044899738448126,0.8466404513592067
True,False,0.0001,1,56,0.2,valid,7,1.2161574363708496,0.6930946291560103,0.7720797720797721,0.6666666666666666,0.7304582210242588
True,False,0.0001,1,56,0.2,train,8,0.8119670152664185,0.7700305810397553,0.9566869300911854,0.8112467306015693,0.8532700779396815
True,False,0.0001,1,56,0.2,valid,8,1.1722183227539062,0.7027707808564232,0.7948717948717948,0.6833333333333333,0.7459893048128342
True,False,0.0001,1,56,0.2,train,9,0.6816590428352356,0.7731551776495597,0.9673252279635258,0.8184394071490846,0.8594092827004218
True,False,0.0001,1,56,0.2,valid,9,1.341825246810913,0.700507614213198,0.7863247863247863,0.6783333333333333,0.7409395973154362
True,False,0.0001,1,56,0.2,train,10,1.0418615341186523,0.7761557177615572,0.9696048632218845,0.8221447253705318,0.8621621621621622
True,False,0.0001,1,56,0.2,valid,10,1.1880618333816528,0.7020725388601037,0.7720797720797721,0.675,0.7354138398914518
True,False,0.0001,1,56,0.2,train,11,0.7813829779624939,0.7709396577604323,0.9756838905775076,0.81974716652136,0.86131142042596
True,False,0.0001,1,56,0.2,valid,11,1.1357204914093018,0.7071823204419889,0.7293447293447294,0.665,0.7180925666199159
True,False,0.0001,1,56,0.2,train,12,0.8258486986160278,0.7772083207717817,0.979483282674772,0.8271578029642546,0.866700285762313
True,False,0.0001,1,56,0.2,valid,12,1.4760667085647583,0.7114285714285714,0.7094017094017094,0.6616666666666666,0.710413694721826
True,False,0.0001,1,56,0.2,train,13,0.6330661773681641,0.7730538922155689,0.9810030395136778,0.8238884045335658,0.8647019423978567
True,False,0.0001,1,56,0.2,valid,13,1.3484370708465576,0.7170868347338936,0.7293447293447294,0.6733333333333333,0.7231638418079096
True,False,0.0001,1,56,0.2,train,14,0.6707767844200134,0.7796865581675708,0.98290273556231,0.8308631211857018,0.8695798319327731
True,False,0.0001,1,56,0.2,valid,14,1.5123064517974854,0.7166666666666667,0.7350427350427351,0.675,0.7257383966244726
True,False,0.0001,1,56,0.2,train,15,0.7167538404464722,0.781796262808921,0.9855623100303952,0.8339145597210114,0.8719327731092438
True,False,0.0001,1,56,0.2,valid,15,1.3661940097808838,0.7146892655367232,0.7207977207977208,0.6683333333333333,0.7177304964539006
True,False,0.0001,1,56,0.2,train,16,0.6931877732276917,0.7800059862316672,0.9901215805471124,0.8341325196163906,0.8725933366817344
True,False,0.0001,1,56,0.2,valid,16,1.4381431341171265,0.7150997150997151,0.7150997150997151,0.6666666666666666,0.7150997150997151
True,False,0.0001,1,56,0.2,train,17,0.5495395660400391,0.7831871787118234,0.9840425531914894,0.8345684394071491,0.8722007071897626
True,False,0.0001,1,56,0.2,valid,17,1.7390172481536865,0.7175792507204611,0.7094017094017094,0.6666666666666666,0.7134670487106017
True,False,0.0001,1,56,0.2,train,18,0.7960487604141235,0.7802985074626866,0.993161094224924,0.8356582388840453,0.8739551989301236
True,False,0.0001,1,56,0.2,valid,18,1.7888340950012207,0.7286135693215339,0.7037037037037037,0.6733333333333333,0.7159420289855073
True,False,0.0001,1,56,0.2,train,19,0.684623122215271,0.7839710756251883,0.9886018237082067,0.8371839581517001,0.8744748781717357
True,False,0.0001,1,56,0.2,valid,19,1.2891089916229248,0.7251461988304093,0.7065527065527065,0.6716666666666666,0.7157287157287155
True,False,0.0001,1,56,0.2,train,20,0.5886479616165161,0.7804145389005708,0.9870820668693009,0.8332606800348736,0.871665827881228
True,False,0.0001,1,56,0.2,valid,20,1.7726505994796753,0.7415384615384616,0.6866096866096866,0.6766666666666666,0.7130177514792899
True,False,0.0001,1,56,0.2,train,21,0.737258791923523,0.7841489042329631,0.9924012158054711,0.8389276373147341,0.8760690927385546
True,False,0.0001,1,56,0.2,valid,21,1.3812230825424194,0.7361963190184049,0.6837606837606838,0.6716666666666666,0.7090103397341211
True,False,0.0001,1,56,0.2,train,22,0.628380298614502,0.7835393427796201,0.9874620060790273,0.8363121185701831,0.8737602958480417
True,False,0.0001,1,56,0.2,valid,22,1.6366921663284302,0.7283950617283951,0.6723646723646723,0.6616666666666666,0.6992592592592592
True,False,0.0001,1,56,0.2,train,23,0.6118004322052002,0.7841079460269865,0.9935410334346505,0.8393635571054926,0.8764873470755824
True,False,0.0001,1,56,0.2,valid,23,1.7394863367080688,0.742671009771987,0.6495726495726496,0.6633333333333333,0.6930091185410334
True,False,0.0001,1,56,0.2,train,24,0.6796395778656006,0.7831036548831636,0.993161094224924,0.8382737576285963,0.87571189279732
True,False,0.0001,1,56,0.2,valid,24,1.5720024108886719,0.7388535031847133,0.6609686609686609,0.665,0.6977443609022556
True,False,0.0001,1,56,0.2,train,25,0.6614329814910889,0.7906836055656382,0.993161094224924,0.8452484742807324,0.8804311215897609
True,False,0.0001,1,56,0.2,valid,25,1.4469561576843262,0.7492063492063492,0.6723646723646723,0.6766666666666666,0.7087087087087086
True,False,0.0001,1,56,0.2,train,26,0.5621588230133057,0.786014405762305,0.9950607902735562,0.8417611159546643,0.8782696177062373
True,False,0.0001,1,56,0.2,valid,26,2.143308639526367,0.7435064935064936,0.6524216524216524,0.665,0.6949924127465857
True,False,0.0001,1,56,0.2,train,27,0.6455796957015991,0.7903469079939668,0.9954407294832827,0.8459023539668701,0.8811165293425257
True,False,0.0001,1,56,0.2,valid,27,2.296834945678711,0.7484076433121019,0.6695156695156695,0.675,0.7067669172932332
True,False,0.0001,1,56,0.2,train,28,0.731485903263092,0.7902689634330613,0.9935410334346505,0.8450305143853531,0.8803231779161758
True,False,0.0001,1,56,0.2,valid,28,1.7229092121124268,0.746031746031746,0.6695156695156695,0.6733333333333333,0.7057057057057057
True,False,0.0001,1,56,0.2,train,29,0.6341331601142883,0.7841554559043348,0.996580547112462,0.840671316477768,0.8776978417266188
True,False,0.0001,1,56,0.2,valid,29,2.1025259494781494,0.7388535031847133,0.6609686609686609,0.665,0.6977443609022556
True,False,0.0001,2,56,0.2,train,0,0.9872923493385315,0.7462277091906722,0.6200607902735562,0.6610723626852659,0.6773189458393857
True,False,0.0001,2,56,0.2,valid,0,1.116117000579834,0.7560975609756098,0.6182336182336182,0.66,0.6802507836990596
True,False,0.0001,2,56,0.2,train,1,0.9416412115097046,0.7743879472693032,0.7811550151975684,0.743897122929381,0.7777567618687345
True,False,0.0001,2,56,0.2,valid,1,1.2770938873291016,0.7159763313609467,0.6894586894586895,0.6583333333333333,0.702467343976778
True,False,0.0001,2,56,0.2,train,2,0.9456690549850464,0.7733333333333333,0.8594224924012158,0.7748474280732345,0.8141083318337232
True,False,0.0001,2,56,0.2,valid,2,1.2539225816726685,0.7058823529411765,0.6837606837606838,0.6483333333333333,0.694645441389291
True,False,0.0001,2,56,0.2,train,3,0.8229060173034668,0.7737420859713429,0.8822188449848024,0.7844376634699215,0.8244274809160305
True,False,0.0001,2,56,0.2,valid,3,1.4466209411621094,0.6947890818858561,0.7977207977207977,0.6766666666666666,0.7427055702917772
True,False,0.0001,2,56,0.2,train,4,0.8186500072479248,0.7679924242424242,0.9243920972644377,0.7964254577157803,0.8389655172413794
True,False,0.0001,2,56,0.2,valid,4,1.2883896827697754,0.6994818652849741,0.7692307692307693,0.6716666666666666,0.7327001356852103
True,False,0.0001,2,56,0.2,train,5,0.8217137455940247,0.7687825820300521,0.9525075987841946,0.808413251961639,0.8508399796368573
True,False,0.0001,2,56,0.2,valid,5,1.3463815450668335,0.6903553299492385,0.7749287749287749,0.665,0.7302013422818792
True,False,0.0001,2,56,0.2,train,6,0.9102174639701843,0.7679491063314148,0.9631458966565349,0.8119006102877071,0.8545423900219113
True,False,0.0001,2,56,0.2,valid,6,1.045676589012146,0.7134986225895317,0.7378917378917379,0.6733333333333333,0.7254901960784312
True,False,0.0001,2,56,0.2,train,7,0.80796217918396,0.7717817304793488,0.9726443768996961,0.8193112467306015,0.8606488485459741
True,False,0.0001,2,56,0.2,valid,7,1.208604335784912,0.7341389728096677,0.6923076923076923,0.6733333333333333,0.7126099706744868
True,False,0.0001,2,56,0.2,train,8,0.7737350463867188,0.7772713460954117,0.9718844984802432,0.824106364428945,0.8637514772919129
True,False,0.0001,2,56,0.2,valid,8,1.2301610708236694,0.7037037037037037,0.7037037037037037,0.6533333333333333,0.7037037037037037
True,False,0.0001,2,56,0.2,train,9,0.7594163417816162,0.7754364840457556,0.9787234042553191,0.8251961639058413,0.8653006382264025
True,False,0.0001,2,56,0.2,valid,9,1.4967808723449707,0.7,0.7578347578347578,0.6683333333333333,0.7277701778385772
True,False,0.0001,2,56,0.2,train,10,0.7348229885101318,0.779185520361991,0.9813829787234043,0.8297733217088056,0.8686732806457037
True,False,0.0001,2,56,0.2,valid,10,1.4867950677871704,0.7298850574712644,0.7236467236467237,0.6816666666666666,0.726752503576538
True,False,0.0001,2,56,0.2,train,11,0.7302957773208618,0.7778782399035563,0.9806231003039514,0.8282476024411508,0.8675630252100839
True,False,0.0001,2,56,0.2,valid,11,1.4643466472625732,0.7196531791907514,0.7094017094017094,0.6683333333333333,0.714490674318508
True,False,0.0001,2,56,0.2,train,12,0.7245915532112122,0.7843673965936739,0.9798632218844985,0.8339145597210114,0.8712837837837837
True,False,0.0001,2,56,0.2,valid,12,2.0681064128875732,0.7075208913649025,0.7236467236467237,0.6633333333333333,0.7154929577464789
True,False,0.0001,2,56,0.2,train,13,0.6546722650527954,0.7790138304269393,0.9844224924012158,0.8308631211857018,0.8697549513259484
True,False,0.0001,2,56,0.2,valid,13,1.294603943824768,0.7365269461077845,0.7008547008547008,0.6783333333333333,0.7182481751824817
True,False,0.0001,2,56,0.2,train,14,0.6074949502944946,0.7828054298642534,0.9859422492401215,0.8350043591979076,0.8727089288717
True,False,0.0001,2,56,0.2,valid,14,1.366696834564209,0.723342939481268,0.7150997150997151,0.6733333333333333,0.7191977077363897
True,False,0.0001,2,56,0.2,train,15,0.7477917671203613,0.7852187028657617,0.9889817629179332,0.8384917175239756,0.8753993610223643
True,False,0.0001,2,56,0.2,valid,15,1.650167465209961,0.7146892655367232,0.7207977207977208,0.6683333333333333,0.7177304964539006
True,False,0.0001,2,56,0.2,train,16,0.644386351108551,0.7822435512897421,0.9908814589665653,0.8365300784655624,0.8742876299027824
True,False,0.0001,2,56,0.2,valid,16,1.9802120923995972,0.7391304347826086,0.6780626780626781,0.6716666666666666,0.7072808320950966
True,False,0.0001,2,56,0.2,train,17,0.799555778503418,0.7869894099848714,0.9882218844984803,0.8397994768962511,0.8762001010611421
True,False,0.0001,2,56,0.2,valid,17,1.8257802724838257,0.7311178247734139,0.6894586894586895,0.67,0.7096774193548387
True,False,0.0001,2,56,0.2,train,18,0.6655673980712891,0.7880615013566475,0.993161094224924,0.8428509154315605,0.8788031601949907
True,False,0.0001,2,56,0.2,valid,18,1.726127028465271,0.7349397590361446,0.6951566951566952,0.675,0.7144948755490483
True,False,0.0001,2,56,0.2,train,19,0.8457176685333252,0.7859945668578328,0.9893617021276596,0.8393635571054926,0.8760302775441546
True,False,0.0001,2,56,0.2,valid,19,1.7923320531845093,0.7275449101796407,0.6923076923076923,0.6683333333333333,0.7094890510948905
True,False,0.0001,2,56,0.2,train,20,0.5871246457099915,0.7860156720916215,0.9908814589665653,0.8400174367916303,0.8766386554621848
True,False,0.0001,2,56,0.2,valid,20,1.6154968738555908,0.7220543806646526,0.6809116809116809,0.66,0.7008797653958944
True,False,0.0001,2,56,0.2,train,21,0.8107430934906006,0.7882991556091676,0.993161094224924,0.8430688753269399,0.878950907868191
True,False,0.0001,2,56,0.2,valid,21,1.8719875812530518,0.7409638554216867,0.7008547008547008,0.6816666666666666,0.7203513909224012
True,False,0.0001,2,56,0.2,train,22,0.6358729600906372,0.7886769603390856,0.9897416413373861,0.8419790758500436,0.877843302443134
True,False,0.0001,2,56,0.2,valid,22,1.7037956714630127,0.7476635514018691,0.6837606837606838,0.68,0.7142857142857143
True,False,0.0001,2,56,0.2,train,23,0.6503268480300903,0.7912121212121213,0.9920212765957447,0.8452484742807324,0.8803101820633851
True,False,0.0001,2,56,0.2,valid,23,1.747049331665039,0.7291666666666666,0.698005698005698,0.6716666666666666,0.7132459970887919
True,False,0.0001,2,56,0.2,train,24,0.6672564744949341,0.7902689634330613,0.9935410334346505,0.8450305143853531,0.8803231779161758
True,False,0.0001,2,56,0.2,valid,24,1.7438957691192627,0.7331288343558282,0.6809116809116809,0.6683333333333333,0.7060561299852289
True,False,0.0001,2,56,0.2,train,25,0.6274690628051758,0.7896801448400724,0.9943009118541033,0.8448125544899738,0.8802556340396904
True,False,0.0001,2,56,0.2,valid,25,1.728101372718811,0.7384615384615385,0.6837606837606838,0.6733333333333333,0.7100591715976331
True,False,0.0001,2,56,0.2,train,26,0.5986120700836182,0.7899667573284981,0.993161094224924,0.8445945945945946,0.8799865342534927
True,False,0.0001,2,56,0.2,valid,26,1.8342361450195312,0.7360248447204969,0.6752136752136753,0.6683333333333333,0.7043090638930164
True,False,0.0001,2,56,0.2,train,27,0.7777155041694641,0.7906976744186046,0.9946808510638298,0.8459023539668701,0.8810365135453474
True,False,0.0001,2,56,0.2,valid,27,2.3844826221466064,0.7508196721311475,0.6524216524216524,0.67,0.698170731707317
True,False,0.0001,2,56,0.2,train,28,0.7215057611465454,0.7913017215342797,0.9954407294832827,0.8467741935483871,0.8817095742890797
True,False,0.0001,2,56,0.2,valid,28,2.3890914916992188,0.7540983606557377,0.6552706552706553,0.6733333333333333,0.7012195121951219
True,False,0.0001,2,56,0.2,train,29,0.7367981672286987,0.7927272727272727,0.993920972644377,0.8474280732345248,0.8819959541469994
True,False,0.0001,2,56,0.2,valid,29,2.054288864135742,0.7524752475247525,0.6495726495726496,0.67,0.6972477064220184
