freeze_mode,lr,exp,train_mode,epoch,loss,prec,recall
True,0.001,2,valid,14,5.3502517,0.375,0.39666666666666667
False,0.01,0,train,0,0.957683,0.39690496948561466,0.3888404533565824
False,0.01,0,valid,0,0.754921,0.12666666666666668,0.115
False,0.01,0,train,1,0.6145375,0.43112467306015695,0.39123801220575416
False,0.01,0,valid,1,0.636129,0.49833333333333335,0.4483333333333333
False,0.01,0,train,2,0.56496066,0.47253705318221445,0.4335222319093287
False,0.01,0,valid,2,0.59652144,0.31,0.2833333333333333
False,0.01,0,train,3,0.5970207,0.4657802964254577,0.4239319965126417
False,0.01,0,valid,3,0.61063313,0.3933333333333333,0.3616666666666667
False,0.01,0,train,4,0.46718502,0.45727986050566694,0.4176111595466434
False,0.01,0,valid,4,0.7971485,0.5533333333333333,0.5516666666666666
False,0.01,0,train,5,0.5936599,0.4775501307759372,0.44311246730601567
False,0.01,0,valid,5,0.62855065,0.4683333333333333,0.4633333333333333
False,0.01,0,train,6,0.6615513,0.4923714036617262,0.45989537925021795
False,0.01,0,valid,6,0.7599882,0.24666666666666667,0.22666666666666666
False,0.01,0,train,7,0.45888552,0.49411508282476024,0.4566259808195292
False,0.01,0,valid,7,0.6839564,0.4766666666666667,0.425
False,0.01,0,train,8,0.55243045,0.49476896251089797,0.46425457715780294
False,0.01,0,valid,8,0.6747073,0.285,0.2683333333333333
False,0.01,0,train,9,0.4931331,0.48583260680034873,0.46469049694856146
False,0.01,0,valid,9,0.6516584,0.47833333333333333,0.47333333333333333
False,0.01,0,train,10,0.59908307,0.516564952048823,0.49149956408020923
False,0.01,0,valid,10,0.56901336,0.45,0.4083333333333333
False,0.01,0,train,11,0.4972546,0.497384481255449,0.4742807323452485
False,0.01,0,valid,11,0.78657854,0.48833333333333334,0.5866666666666667
False,0.01,0,train,12,0.5149172,0.5019616390584133,0.49280732345248474
False,0.01,0,valid,12,0.9260635,0.5033333333333333,0.45166666666666666
False,0.01,0,train,13,0.48224485,0.5141673931996512,0.49476896251089797
False,0.01,0,valid,13,0.71349835,0.3616666666666667,0.3566666666666667
False,0.01,0,train,14,0.54361904,0.49760244115082825,0.48757628596338276
False,0.01,0,valid,14,0.7575923,0.36833333333333335,0.33666666666666667
False,0.01,1,train,0,0.66646504,0.4134699215344377,0.37728857890148215
False,0.01,1,valid,0,0.6731644,0.3883333333333333,0.4033333333333333
False,0.01,1,train,1,0.6634604,0.4439843068875327,0.41238012205754143
False,0.01,1,valid,1,0.61352795,0.5233333333333333,0.4633333333333333
False,0.01,1,train,2,0.62179077,0.46033129904097647,0.4274193548387097
False,0.01,1,valid,2,0.5788041,0.27666666666666667,0.24833333333333332
False,0.01,1,train,3,0.5145085,0.483435047951177,0.4474716652136007
False,0.01,1,valid,3,0.6143935,0.37833333333333335,0.3416666666666667
False,0.01,1,train,4,0.51443136,0.4657802964254577,0.4282911944202267
False,0.01,1,valid,4,0.6123446,0.5066666666666667,0.45666666666666667
False,0.01,1,train,5,0.5590838,0.46817785527462946,0.43395815170008717
False,0.01,1,valid,5,0.4929682,0.36333333333333334,0.33
False,0.01,1,train,6,0.7863966,0.4705754141238012,0.44856146469049696
False,0.01,1,valid,6,0.61065537,0.4216666666666667,0.37833333333333335
False,0.01,1,train,7,0.49894306,0.4714472537053182,0.4513949433304272
False,0.01,1,valid,7,0.7228108,0.4583333333333333,0.4216666666666667
False,0.01,1,train,8,0.51641023,0.49324324324324326,0.4679598953792502
False,0.01,1,valid,8,0.6531716,0.4166666666666667,0.4583333333333333
False,0.01,1,train,9,0.64351386,0.4986922406277245,0.4775501307759372
False,0.01,1,valid,9,0.68652374,0.4166666666666667,0.37666666666666665
False,0.01,1,train,10,0.59130037,0.47515257192676547,0.4561900610287707
False,0.01,1,valid,10,0.6919258,0.555,0.585
False,0.01,1,train,11,0.56012225,0.506102877070619,0.48430688753269396
False,0.01,1,valid,11,0.62894326,0.44166666666666665,0.4216666666666667
False,0.01,1,train,12,0.6016881,0.5023975588491717,0.4810374891020052
False,0.01,1,valid,12,0.6834658,0.435,0.4083333333333333
False,0.01,1,train,13,0.58291614,0.5222319093286836,0.4978204010462075
False,0.01,1,valid,13,0.75006056,0.3383333333333333,0.31166666666666665
False,0.01,1,train,14,0.56014013,0.521795989537925,0.5013077593722755
False,0.01,1,valid,14,0.7065442,0.3883333333333333,0.37333333333333335
False,0.01,2,train,0,0.66054344,0.36399302528334787,0.3515693112467306
False,0.01,2,valid,0,0.6467912,0.475,0.43
False,0.01,2,train,1,0.56122744,0.4230601569311247,0.37336530078465563
False,0.01,2,valid,1,0.5737722,0.5516666666666666,0.5283333333333333
False,0.01,2,train,2,0.5711183,0.4426765475152572,0.4455100261551874
False,0.01,2,valid,2,0.65142703,0.39,0.345
False,0.01,2,train,3,0.46677878,0.4522667829119442,0.4258936355710549
False,0.01,2,valid,3,0.49396998,0.5433333333333333,0.4866666666666667
False,0.01,2,train,4,0.5514944,0.4867044463818657,0.4513949433304272
False,0.01,2,valid,4,0.58607996,0.3466666666666667,0.315
False,0.01,2,train,5,0.568098,0.4707933740191805,0.45640802092414995
False,0.01,2,valid,5,0.5618853,0.5133333333333333,0.4683333333333333
False,0.01,2,train,6,0.6264393,0.48430688753269396,0.4797297297297297
False,0.01,2,valid,6,0.6348725,0.485,0.445
False,0.01,2,train,7,0.4409692,0.48365300784655624,0.45292066259808195
False,0.01,2,valid,7,0.7228301,0.5283333333333333,0.49333333333333335
False,0.01,2,train,8,0.6315517,0.47253705318221445,0.4629468177855275
False,0.01,2,valid,8,0.709284,0.25,0.22833333333333333
False,0.01,2,train,9,0.8039053,0.4753705318221447,0.45379250217959893
False,0.01,2,valid,9,0.8696954,0.335,0.3616666666666667
False,0.01,2,train,10,0.43835542,0.48147340889276374,0.45706190061028773
False,0.01,2,valid,10,0.68962204,0.4583333333333333,0.4716666666666667
False,0.01,2,train,11,0.6834731,0.5111159546643418,0.49542284219703575
False,0.01,2,valid,11,0.6178527,0.42,0.43333333333333335
False,0.01,2,train,12,0.4913868,0.5108979947689625,0.4853966870095902
False,0.01,2,valid,12,0.7242246,0.355,0.335
False,0.01,2,train,13,0.47727457,0.47951176983435045,0.4631647776809067
False,0.01,2,valid,13,0.8788732,0.42,0.545
False,0.01,2,train,14,0.53260064,0.5098081952920662,0.4867044463818657
False,0.01,2,valid,14,0.8784057,0.5416666666666666,0.4816666666666667
False,0.001,0,train,0,0.5844993,0.4864864864864865,0.4322144725370532
False,0.001,0,valid,0,0.5362248,0.51,0.455
False,0.001,0,train,1,0.6068328,0.4768962510897995,0.4197907585004359
False,0.001,0,valid,1,0.5792464,0.415,0.37
False,0.001,0,train,2,0.57399625,0.4771142109851787,0.42218831734960766
False,0.001,0,valid,2,0.57555735,0.41833333333333333,0.38166666666666665
False,0.001,0,train,3,0.63263243,0.4670880557977332,0.4132519616390584
False,0.001,0,valid,3,0.5879594,0.38666666666666666,0.3516666666666667
False,0.001,0,train,4,0.5717515,0.46054925893635573,0.41020052310374894
False,0.001,0,valid,4,0.62424076,0.35,0.31666666666666665
False,0.001,0,train,5,0.52713305,0.46534437663469924,0.41172624237140365
False,0.001,0,valid,5,0.5275539,0.46,0.41333333333333333
False,0.001,0,train,6,0.58253986,0.4797297297297297,0.4302528334786399
False,0.001,0,valid,6,0.6504596,0.4716666666666667,0.41833333333333333
False,0.001,0,train,7,0.5858988,0.476460331299041,0.42785527462946815
False,0.001,0,valid,7,0.65238464,0.4116666666666667,0.37166666666666665
False,0.001,0,train,8,0.5164758,0.48714036617262424,0.4372275501307759
False,0.001,0,valid,8,0.5496573,0.5166666666666667,0.47
False,0.001,0,train,9,0.4879433,0.48430688753269396,0.43809938971229295
False,0.001,0,valid,9,0.5467119,0.44666666666666666,0.4083333333333333
False,0.001,0,train,10,0.55487585,0.49128160418482997,0.4487794245858762
False,0.001,0,valid,10,0.5520863,0.415,0.37333333333333335
False,0.001,0,train,11,0.68142396,0.495640802092415,0.458151700087184
False,0.001,0,valid,11,0.5749853,0.49,0.47
False,0.001,0,train,12,0.5033372,0.49673060156931126,0.4594594594594595
False,0.001,0,valid,12,0.5165103,0.38666666666666666,0.34833333333333333
False,0.001,0,train,13,0.5165885,0.4880122057541412,0.451176983435048
False,0.001,0,valid,13,0.63743377,0.38,0.3516666666666667
False,0.001,0,train,14,0.5520669,0.5032693984306887,0.46534437663469924
False,0.001,0,valid,14,0.6571986,0.4066666666666667,0.36666666666666664
False,0.001,1,train,0,0.62096304,0.4566259808195292,0.4080209241499564
False,0.001,1,valid,0,0.620001,0.4533333333333333,0.405
False,0.001,1,train,1,0.5885324,0.47602441150828245,0.4210985178727114
False,0.001,1,valid,1,0.6078299,0.4816666666666667,0.43333333333333335
False,0.001,1,train,2,0.58867246,0.44594594594594594,0.39341761115954665
False,0.001,1,valid,2,0.6841721,0.48333333333333334,0.435
False,0.001,1,train,3,0.5346987,0.46033129904097647,0.4097646033129904
False,0.001,1,valid,3,0.5849855,0.44666666666666666,0.4
False,0.001,1,train,4,0.6474146,0.46076721883173494,0.40889276373147343
False,0.001,1,valid,4,0.5923118,0.4666666666666667,0.41833333333333333
False,0.001,1,train,5,0.53278905,0.4768962510897995,0.42567567567567566
False,0.001,1,valid,5,0.6838936,0.47,0.4216666666666667
False,0.001,1,train,6,0.5758273,0.47319093286835223,0.42545771578029645
False,0.001,1,valid,6,0.6062035,0.43666666666666665,0.39
False,0.001,1,train,7,0.6219267,0.47602441150828245,0.4300348735832607
False,0.001,1,valid,7,0.6017478,0.45,0.4066666666666667
False,0.001,1,train,8,0.62654656,0.46904969485614645,0.4226242371403662
False,0.001,1,valid,8,0.5563722,0.44166666666666665,0.41333333333333333
False,0.001,1,train,9,0.50650644,0.48496076721883175,0.44245858761987794
False,0.001,1,valid,9,0.6230218,0.535,0.51
False,0.001,1,train,10,0.6001327,0.47798605056669574,0.4330863121185702
False,0.001,1,valid,10,0.62657976,0.4483333333333333,0.41
False,0.001,1,train,11,0.5731547,0.48256320836966,0.4409328683522232
False,0.001,1,valid,11,0.6287009,0.46,0.435
False,0.001,1,train,12,0.45650405,0.4888840453356582,0.4426765475152572
False,0.001,1,valid,12,0.5425979,0.51,0.4583333333333333
False,0.001,1,train,13,0.5110656,0.49062772449869224,0.451176983435048
False,0.001,1,valid,13,0.5109417,0.43166666666666664,0.3933333333333333
False,0.001,1,train,14,0.5037859,0.504359197907585,0.46512641673932
False,0.001,1,valid,14,0.5276697,0.425,0.3883333333333333
False,0.001,2,train,0,0.56546706,0.47733217088055796,0.4226242371403662
False,0.001,2,valid,0,0.63711417,0.44666666666666666,0.4033333333333333
False,0.001,2,train,1,0.54819113,0.4627288578901482,0.40889276373147343
False,0.001,2,valid,1,0.56097853,0.38666666666666666,0.34833333333333333
False,0.001,2,train,2,0.5909101,0.4629468177855275,0.41216216216216217
False,0.001,2,valid,2,0.6389913,0.325,0.29833333333333334
False,0.001,2,train,3,0.5772118,0.46033129904097647,0.4093286835222319
False,0.001,2,valid,3,0.57249314,0.5333333333333333,0.48833333333333334
False,0.001,2,train,4,0.5590935,0.47951176983435045,0.43417611159546643
False,0.001,2,valid,4,0.5200614,0.4583333333333333,0.4216666666666667
False,0.001,2,train,5,0.59603715,0.46970357454228423,0.41739319965126415
False,0.001,2,valid,5,0.6204084,0.48333333333333334,0.43166666666666664
False,0.001,2,train,6,0.5581363,0.478204010462075,0.4265475152571927
False,0.001,2,valid,6,0.5994698,0.5016666666666667,0.455
False,0.001,2,train,7,0.54207546,0.4853966870095902,0.44115082824760243
False,0.001,2,valid,7,0.55244505,0.3983333333333333,0.365
False,0.001,2,train,8,0.54143137,0.4797297297297297,0.4330863121185702
False,0.001,2,valid,8,0.6262603,0.45,0.42
False,0.001,2,train,9,0.49656516,0.486922406277245,0.44594594594594594
False,0.001,2,valid,9,0.589352,0.43166666666666664,0.4033333333333333
False,0.001,2,train,10,0.51502246,0.493025283347864,0.4509590235396687
False,0.001,2,valid,10,0.49726102,0.44166666666666665,0.41
False,0.001,2,train,11,0.49931124,0.49978204010462074,0.45684394071490847
False,0.001,2,valid,11,0.44022283,0.46,0.415
False,0.001,2,train,12,0.57326233,0.49825632083696597,0.4609851787271142
False,0.001,2,valid,12,0.5362403,0.4583333333333333,0.44166666666666665
False,0.001,2,train,13,0.4881767,0.4838709677419355,0.4518308631211857
False,0.001,2,valid,13,0.6078316,0.395,0.36
False,0.001,2,train,14,0.5919059,0.5050130775937227,0.47297297297297297
False,0.001,2,valid,14,0.565834,0.295,0.2683333333333333
True,0.01,0,train,0,0.79636127,0.3884045335658239,0.3424149956408021
True,0.01,0,valid,0,0.61366445,0.5666666666666667,0.5083333333333333
True,0.01,0,train,1,0.5995982,0.5828247602441151,0.5111159546643418
True,0.01,0,valid,1,0.6015269,0.5866666666666667,0.5216666666666666
True,0.01,0,train,2,0.6153592,0.5823888404533566,0.5111159546643418
True,0.01,0,valid,2,0.64455336,0.5866666666666667,0.5216666666666666
True,0.01,0,train,3,0.63336635,0.5300784655623365,0.46534437663469924
True,0.01,0,valid,3,0.59161687,0.5866666666666667,0.5216666666666666
True,0.01,0,train,4,0.6737983,0.5592850915431561,0.49193548387096775
True,0.01,0,valid,4,0.5957648,0.5866666666666667,0.5216666666666666
True,0.01,0,train,5,0.6248938,0.521795989537925,0.4594594594594595
True,0.01,0,valid,5,0.6123091,0.5866666666666667,0.5216666666666666
True,0.01,0,train,6,0.61525726,0.509590235396687,0.4496512641673932
True,0.01,0,valid,6,0.5840119,0.43666666666666665,0.3933333333333333
True,0.01,0,train,7,0.5568078,0.47951176983435045,0.4219703574542284
True,0.01,0,valid,7,0.590815,0.43666666666666665,0.39166666666666666
True,0.01,0,train,8,0.65326256,0.4350479511769834,0.3862249346120314
True,0.01,0,valid,8,0.52642894,0.4633333333333333,0.42
True,0.01,0,train,9,0.60509616,0.43766346992153443,0.38905841325196167
True,0.01,0,valid,9,0.6096035,0.4633333333333333,0.4166666666666667
True,0.01,0,train,10,0.63075984,0.44594594594594594,0.39690496948561466
True,0.01,0,valid,10,0.6176007,0.34,0.31
True,0.01,0,train,11,0.56308275,0.43940714908456846,0.3905841325196164
True,0.01,0,valid,11,0.568837,0.48,0.43666666666666665
True,0.01,0,train,12,0.66518766,0.4433304272013949,0.3931996512641674
True,0.01,0,valid,12,0.5906079,0.43333333333333335,0.3933333333333333
True,0.01,0,train,13,0.56013757,0.43766346992153443,0.38775065387968616
True,0.01,0,valid,13,0.58900416,0.4766666666666667,0.43
True,0.01,0,train,14,0.5629726,0.45858761987794244,0.4036617262423714
True,0.01,0,valid,14,0.6096123,0.41,0.36666666666666664
True,0.01,1,train,0,0.6355895,0.5538360941586749,0.49760244115082825
True,0.01,1,valid,0,0.6947228,0.5733333333333334,0.5083333333333333
True,0.01,1,train,1,0.62486947,0.5819529206625981,0.5102441150828247
True,0.01,1,valid,1,0.72675043,0.5666666666666667,0.5033333333333333
True,0.01,1,train,2,0.5955791,0.5808631211857018,0.5098081952920662
True,0.01,1,valid,2,0.6148247,0.58,0.515
True,0.01,1,train,3,0.5508629,0.5828247602441151,0.5102441150828247
True,0.01,1,valid,3,0.6188076,0.5866666666666667,0.5216666666666666
True,0.01,1,train,4,0.66754454,0.5828247602441151,0.5098081952920662
True,0.01,1,valid,4,0.6104093,0.5866666666666667,0.5216666666666666
True,0.01,1,train,5,0.63639253,0.560156931124673,0.49128160418482997
True,0.01,1,valid,5,0.6418585,0.49333333333333335,0.44166666666666665
True,0.01,1,train,6,0.6297081,0.47297297297297297,0.42000871839581516
True,0.01,1,valid,6,0.6165415,0.45,0.4066666666666667
True,0.01,1,train,7,0.58935463,0.44027898866608545,0.38905841325196167
True,0.01,1,valid,7,0.55007267,0.2833333333333333,0.255
True,0.01,1,train,8,0.6470758,0.451176983435048,0.39908456843940715
True,0.01,1,valid,8,0.55768985,0.48,0.43
True,0.01,1,train,9,0.6203543,0.4372275501307759,0.3881865736704446
True,0.01,1,valid,9,0.5818857,0.3566666666666667,0.3233333333333333
True,0.01,1,train,10,0.615356,0.4337401918047079,0.38295553618134265
True,0.01,1,valid,10,0.6032716,0.49333333333333335,0.445
True,0.01,1,train,11,0.6533101,0.45684394071490847,0.40344376634699214
True,0.01,1,valid,11,0.59603316,0.47,0.425
True,0.01,1,train,12,0.52785707,0.44463818657367044,0.39341761115954665
True,0.01,1,valid,12,0.61587435,0.42333333333333334,0.37833333333333335
True,0.01,1,train,13,0.68276465,0.45684394071490847,0.40344376634699214
True,0.01,1,valid,13,0.5464194,0.44666666666666666,0.40166666666666667
True,0.01,1,train,14,0.6295112,0.43766346992153443,0.3884045335658239
True,0.01,1,valid,14,0.5902976,0.39,0.35
True,0.01,2,train,0,0.65971065,0.5396687009590235,0.47863993025283347
True,0.01,2,valid,0,0.59451884,0.5833333333333334,0.52
True,0.01,2,train,1,0.5604295,0.5091543156059285,0.4474716652136007
True,0.01,2,valid,1,0.5820972,0.4716666666666667,0.4266666666666667
True,0.01,2,train,2,0.59472394,0.4838709677419355,0.42632955536181344
True,0.01,2,valid,2,0.6444144,0.4166666666666667,0.375
True,0.01,2,train,3,0.58228797,0.46207497820401044,0.40823888404533565
True,0.01,2,valid,3,0.6294987,0.51,0.46
True,0.01,2,train,4,0.631107,0.4847428073234525,0.42698343504795117
True,0.01,2,valid,4,0.6110682,0.45,0.4083333333333333
True,0.01,2,train,5,0.5921365,0.46817785527462946,0.41434176111595467
True,0.01,2,valid,5,0.5197471,0.43333333333333335,0.3933333333333333
True,0.01,2,train,6,0.5372413,0.46469049694856146,0.4110723626852659
True,0.01,2,valid,6,0.6161224,0.53,0.475
True,0.01,2,train,7,0.59858024,0.44245858761987794,0.3923278116826504
True,0.01,2,valid,7,0.53213066,0.4866666666666667,0.44
True,0.01,2,train,8,0.5979957,0.44943330427201394,0.3997384481255449
True,0.01,2,valid,8,0.6234658,0.48,0.43
True,0.01,2,train,9,0.5910983,0.44943330427201394,0.39690496948561466
True,0.01,2,valid,9,0.58870333,0.45666666666666667,0.4116666666666667
True,0.01,2,train,10,0.6330452,0.45030514385353093,0.39777680906713164
True,0.01,2,valid,10,0.54436725,0.5433333333333333,0.4866666666666667
True,0.01,2,train,11,0.5304759,0.45422842197035745,0.4023539668700959
True,0.01,2,valid,11,0.60389906,0.49,0.44
True,0.01,2,train,12,0.63580245,0.4673060156931125,0.41238012205754143
True,0.01,2,valid,12,0.54016304,0.41333333333333333,0.37166666666666665
True,0.01,2,train,13,0.56562775,0.45553618134263296,0.40126416739319964
True,0.01,2,valid,13,0.53217334,0.49666666666666665,0.44666666666666666
True,0.01,2,train,14,0.62912697,0.476460331299041,0.41870095902353965
True,0.01,2,valid,14,0.619352,0.44666666666666666,0.39666666666666667
True,0.001,0,train,0,0.6326282,0.4631647776809067,0.4230601569311247
True,0.001,0,valid,0,0.6072613,0.43333333333333335,0.39
True,0.001,0,train,1,0.6123924,0.44681778552746293,0.39646904969485613
True,0.001,0,valid,1,0.65520114,0.3466666666666667,0.315
True,0.001,0,train,2,0.59728384,0.42545771578029645,0.38034001743679163
True,0.001,0,valid,2,0.5889866,0.4033333333333333,0.36833333333333335
True,0.001,0,train,3,0.54841775,0.4701394943330427,0.4217523975588492
True,0.001,0,valid,3,0.5864704,0.39666666666666667,0.355
True,0.001,0,train,4,0.53402054,0.4444202266782912,0.3951612903225806
True,0.001,0,valid,4,0.57684505,0.4766666666666667,0.42333333333333334
True,0.001,0,train,5,0.6274123,0.4683958151700087,0.41434176111595467
True,0.001,0,valid,5,0.55506676,0.47,0.4216666666666667
True,0.001,0,train,6,0.65553284,0.46033129904097647,0.4064952048823017
True,0.001,0,valid,6,0.57490695,0.4866666666666667,0.43833333333333335
True,0.001,0,train,7,0.52192503,0.48147340889276374,0.42850915431560593
True,0.001,0,valid,7,0.5696497,0.47,0.4216666666666667
True,0.001,0,train,8,0.5487246,0.4679598953792502,0.4128160418482999
True,0.001,0,valid,8,0.5963848,0.52,0.465
True,0.001,0,train,9,0.5971045,0.474716652136007,0.4197907585004359
True,0.001,0,valid,9,0.56907135,0.475,0.4266666666666667
True,0.001,0,train,10,0.56724495,0.4734088927637315,0.4245858761987794
True,0.001,0,valid,10,0.63164246,0.42,0.38666666666666666
True,0.001,0,train,11,0.4993914,0.47231909328683525,0.4224062772449869
True,0.001,0,valid,11,0.62889785,0.42833333333333334,0.4
True,0.001,0,train,12,0.45572558,0.48278116826503925,0.44071490845684397
True,0.001,0,valid,12,0.56791073,0.42333333333333334,0.4
True,0.001,0,train,13,0.48582956,0.48844812554489975,0.44812554489973844
True,0.001,0,valid,13,0.58612394,0.4066666666666667,0.365
True,0.001,0,train,14,0.54094243,0.48496076721883175,0.4409328683522232
True,0.001,0,valid,14,0.5235054,0.43,0.3933333333333333
True,0.001,1,train,0,0.5525555,0.4115082824760244,0.37053182214472535
True,0.001,1,valid,0,0.5543585,0.41333333333333333,0.37666666666666665
True,0.001,1,train,1,0.57649046,0.44681778552746293,0.3945074106364429
True,0.001,1,valid,1,0.61508894,0.3933333333333333,0.36333333333333334
True,0.001,1,train,2,0.6662047,0.44725370531822145,0.3951612903225806
True,0.001,1,valid,2,0.5253081,0.49,0.44333333333333336
True,0.001,1,train,3,0.6959346,0.4531386224934612,0.4014821272885789
True,0.001,1,valid,3,0.62107176,0.4266666666666667,0.385
True,0.001,1,train,4,0.62034196,0.4629468177855275,0.40823888404533565
True,0.001,1,valid,4,0.59978944,0.4483333333333333,0.405
True,0.001,1,train,5,0.562424,0.4740627724498692,0.4224062772449869
True,0.001,1,valid,5,0.58243537,0.455,0.4083333333333333
True,0.001,1,train,6,0.54418516,0.48234524847428073,0.43809938971229295
True,0.001,1,valid,6,0.5821593,0.48833333333333334,0.45166666666666666
True,0.001,1,train,7,0.5140215,0.46687009590235395,0.42545771578029645
True,0.001,1,valid,7,0.5942804,0.44333333333333336,0.4083333333333333
True,0.001,1,train,8,0.47656766,0.4901918047079337,0.4426765475152572
True,0.001,1,valid,8,0.5558649,0.40166666666666667,0.37666666666666665
True,0.001,1,train,9,0.53211194,0.48779424585876197,0.4505231037489102
True,0.001,1,valid,9,0.57809746,0.475,0.43333333333333335
True,0.001,1,train,10,0.49851087,0.49542284219703575,0.4609851787271142
True,0.001,1,valid,10,0.6019445,0.46,0.43166666666666664
True,0.001,1,train,11,0.52511525,0.48844812554489975,0.4487794245858762
True,0.001,1,valid,11,0.6869253,0.44666666666666666,0.41833333333333333
True,0.001,1,train,12,0.5002547,0.4971665213600697,0.4649084568439407
True,0.001,1,valid,12,0.59432733,0.47833333333333333,0.455
True,0.001,1,train,13,0.5106001,0.5056669572798606,0.48256320836966
True,0.001,1,valid,13,0.58644617,0.43,0.4083333333333333
True,0.001,1,train,14,0.3827564,0.5202702702702703,0.5006538796861377
True,0.001,1,valid,14,0.780477,0.40166666666666667,0.39
True,0.001,2,train,0,0.68682426,0.4753705318221447,0.42218831734960766
True,0.001,2,valid,0,0.56815886,0.38666666666666666,0.35
True,0.001,2,train,1,0.598661,0.43199651264167394,0.3840453356582389
True,0.001,2,valid,1,0.5672892,0.4533333333333333,0.41333333333333333
True,0.001,2,train,2,0.63458407,0.44311246730601567,0.39864864864864863
True,0.001,2,valid,2,0.5974403,0.4533333333333333,0.4033333333333333
True,0.001,2,train,3,0.591244,0.4847428073234525,0.43395815170008717
True,0.001,2,valid,3,0.7049373,0.43,0.3933333333333333
True,0.001,2,train,4,0.6084849,0.47166521360069746,0.42414995640802095
True,0.001,2,valid,4,0.6001179,0.44333333333333336,0.4083333333333333
True,0.001,2,train,5,0.5984567,0.46054925893635573,0.4191368788142982
True,0.001,2,valid,5,0.6028425,0.495,0.4483333333333333
True,0.001,2,train,6,0.52957994,0.49128160418482997,0.45510026155187444
True,0.001,2,valid,6,0.56652635,0.39666666666666667,0.3566666666666667
True,0.001,2,train,7,0.5780669,0.4692676547515257,0.4239319965126417
True,0.001,2,valid,7,0.59848803,0.43666666666666665,0.4266666666666667
True,0.001,2,train,8,0.59898084,0.4775501307759372,0.4455100261551874
True,0.001,2,valid,8,0.61253434,0.4766666666666667,0.42833333333333334
True,0.001,2,train,9,0.5242133,0.506974716652136,0.46948561464690497
True,0.001,2,valid,9,0.6152484,0.44166666666666665,0.415
True,0.001,2,train,10,0.49024388,0.5111159546643418,0.47384481255448996
True,0.001,2,valid,10,0.634666,0.4,0.36
True,0.001,2,train,11,0.5148042,0.5093722755013078,0.47798605056669574
True,0.001,2,valid,11,0.58582085,0.43166666666666664,0.41333333333333333
True,0.001,2,train,12,0.47417656,0.5368352223190933,0.506102877070619
True,0.001,2,valid,12,0.5989405,0.4533333333333333,0.43333333333333335
True,0.001,2,train,13,0.37083533,0.5346556233653008,0.5137314734088928
True,0.001,2,valid,13,0.66654587,0.37833333333333335,0.37
True,0.001,2,train,14,0.38970503,0.5490409764603313,0.5294245858761988
True,0.001,2,valid,14,0.6582533,0.44333333333333336,0.43166666666666664
